date,mxn_usd_spot,mxn_fwd_1m,min_max_spread,bid_ask_spread,mxn_interbank_1m,mxn_sov_10y,usa_libor_1m,usa_sov_10y,vix,oil_prices,eur_usd_spot
11/17/1994,3.4519,#N/A N/A,0.0015,0,#N/A N/A,#N/A N/A,5.625,8.01,15.91,17.65,#N/A N/A
11/18/1994,3.4523,#N/A N/A,0.0015,0,#N/A N/A,#N/A N/A,5.625,8.008,16,17.47,#N/A N/A
11/21/1994,3.444,#N/A N/A,0.001,0,#N/A N/A,#N/A N/A,5.625,8.01,16.13,17.47,#N/A N/A
11/22/1994,3.4445,#N/A N/A,0.0015,0,#N/A N/A,#N/A N/A,5.625,7.904,17.24,17.82,#N/A N/A
11/23/1994,3.4445,#N/A N/A,0.0055,0,#N/A N/A,#N/A N/A,5.625,7.815,18.41,18.15,#N/A N/A
11/24/1994,3.445,#N/A N/A,0,0,#N/A N/A,#N/A N/A,5.625,7.81,18.41,18.15,#N/A N/A
11/25/1994,3.4475,#N/A N/A,0.0025,0,#N/A N/A,#N/A N/A,5.625,7.792,17.44,18.15,#N/A N/A
11/28/1994,3.4475,#N/A N/A,0.0028,0,#N/A N/A,#N/A N/A,5.625,7.879,16.83,18.12,#N/A N/A
11/29/1994,3.4385,#N/A N/A,0.0015,0,#N/A N/A,#N/A N/A,6,7.931,16.15,18.05,#N/A N/A
11/30/1994,3.4405,#N/A N/A,0.0055,0,#N/A N/A,#N/A N/A,6.0625,7.906,15.95,18.05,#N/A N/A
12/1/1994,3.4307,#N/A N/A,0.0078,0,#N/A N/A,#N/A N/A,6.0625,7.924,16.69,17.82,#N/A N/A
12/2/1994,3.4385,#N/A N/A,0.0045,0,#N/A N/A,#N/A N/A,6.125,7.803,16.55,16.99,#N/A N/A
12/5/1994,3.4415,#N/A N/A,0.0035,0,#N/A N/A,#N/A N/A,6.125,7.828,16.1,16.85,#N/A N/A
12/6/1994,3.4475,#N/A N/A,0.0035,0,#N/A N/A,#N/A N/A,6.1875,7.732,16.05,16.94,#N/A N/A
12/7/1994,3.4495,#N/A N/A,0.0025,0,#N/A N/A,#N/A N/A,6.125,7.798,16.28,16.87,#N/A N/A
12/8/1994,3.4495,#N/A N/A,0.0035,0,#N/A N/A,#N/A N/A,6.125,7.796,18.15,17.12,#N/A N/A
12/9/1994,3.4485,#N/A N/A,0.004,0,#N/A N/A,#N/A N/A,6.125,7.789,16.04,17.13,#N/A N/A
12/12/1994,3.4485,#N/A N/A,0,0,#N/A N/A,#N/A N/A,6.125,7.859,15.46,16.91,#N/A N/A
12/13/1994,3.4565,#N/A N/A,0.05,0,#N/A N/A,#N/A N/A,6.125,7.82,14.48,16.91,#N/A N/A
12/14/1994,3.4545,#N/A N/A,0.016,0,#N/A N/A,#N/A N/A,6.1875,7.8,13.03,16.99,#N/A N/A
12/15/1994,3.4625,#N/A N/A,0.0045,0,#N/A N/A,#N/A N/A,6.125,7.802,12.87,16.73,#N/A N/A
12/16/1994,3.4635,#N/A N/A,0.0035,0,#N/A N/A,#N/A N/A,6.125,7.802,12.79,16.76,#N/A N/A
12/19/1994,3.4647,#N/A N/A,0.0018,0,#N/A N/A,#N/A N/A,6.125,7.806,13.02,16.91,#N/A N/A
12/20/1994,3.975,#N/A N/A,0.105,0,#N/A N/A,#N/A N/A,6.0625,7.8,12.98,16.98,#N/A N/A
12/21/1994,3.987,#N/A N/A,0.017,0,#N/A N/A,#N/A N/A,5.9375,7.797,12.05,17.02,#N/A N/A
12/22/1994,4.8,#N/A N/A,0.3,0,#N/A N/A,#N/A N/A,5.9375,7.836,12.42,17.09,#N/A N/A
12/23/1994,4.7,#N/A N/A,0.1,0,#N/A N/A,#N/A N/A,6,7.829,11.82,17.35,#N/A N/A
12/26/1994,5.15,#N/A N/A,0,0,#N/A N/A,#N/A N/A,6,7.834,11.82,17.35,#N/A N/A
12/27/1994,5.7,#N/A N/A,0.4,0,#N/A N/A,#N/A N/A,6,7.758,12.07,17.64,#N/A N/A
12/28/1994,4.975,#N/A N/A,0.45,0,#N/A N/A,#N/A N/A,6.125,7.792,12.81,17.79,#N/A N/A
12/29/1994,4.875,#N/A N/A,0.175,0,#N/A N/A,#N/A N/A,5.9375,7.797,12.86,17.72,#N/A N/A
12/30/1994,5.075,#N/A N/A,0.225,0,#N/A N/A,#N/A N/A,6,7.822,13.2,17.76,#N/A N/A
1/2/1995,4.94,#N/A N/A,0.38,0,#N/A N/A,#N/A N/A,6,7.831,13.2,17.76,#N/A N/A
1/3/1995,5.275,#N/A N/A,0.125,0,#N/A N/A,#N/A N/A,5.9375,7.875,14.25,17.44,#N/A N/A
1/4/1995,5.575,#N/A N/A,0.165,0,#N/A N/A,#N/A N/A,5.9375,7.815,13.53,17.48,#N/A N/A
1/5/1995,5.35,#N/A N/A,0.155,0,#N/A N/A,#N/A N/A,5.89844,7.854,13.5,17.72,#N/A N/A
1/6/1995,5.795,#N/A N/A,0.6,0,#N/A N/A,#N/A N/A,5.875,7.858,13.13,17.67,#N/A N/A
1/9/1995,5.375,#N/A N/A,0.23,0,#N/A N/A,#N/A N/A,5.875,7.872,13.33,17.4,#N/A N/A
1/10/1995,5.85,#N/A N/A,0.45,0,#N/A N/A,#N/A N/A,5.875,7.833,12.52,17.37,#N/A N/A
1/11/1995,5.675,#N/A N/A,0.125,0,#N/A N/A,#N/A N/A,5.875,7.783,12.15,17.72,#N/A N/A
1/12/1995,5.495,#N/A N/A,0.205,0,#N/A N/A,#N/A N/A,5.8125,7.794,12.83,17.72,#N/A N/A
1/13/1995,5.25,#N/A N/A,0.18,0,#N/A N/A,#N/A N/A,5.8125,7.675,11.1,17.52,#N/A N/A
1/16/1995,5.44,#N/A N/A,0.25,0,#N/A N/A,#N/A N/A,5.75,7.68,11.14,17.88,#N/A N/A
1/17/1995,5.25,#N/A N/A,0.3,0,#N/A N/A,#N/A N/A,5.75,7.68,11.79,18.32,#N/A N/A
1/18/1995,5.405,#N/A N/A,0.16,0,#N/A N/A,#N/A N/A,5.875,7.698,11.57,18.73,#N/A N/A
1/19/1995,5.505,#N/A N/A,0.145,0,#N/A N/A,#N/A N/A,6,7.741,11.86,18.69,#N/A N/A
1/20/1995,5.585,#N/A N/A,0.15,0,#N/A N/A,#N/A N/A,6,7.807,12.15,18.65,#N/A N/A
1/23/1995,5.705,#N/A N/A,0.06,0,#N/A N/A,#N/A N/A,6,7.824,12.79,18.1,#N/A N/A
1/24/1995,5.745,#N/A N/A,0.08,0,#N/A N/A,#N/A N/A,6,7.847,11.94,18.39,#N/A N/A
1/25/1995,5.705,#N/A N/A,0.1,0,#N/A N/A,#N/A N/A,6.0625,7.796,11.46,18.39,#N/A N/A
1/26/1995,5.545,#N/A N/A,0.16,0,#N/A N/A,#N/A N/A,6,7.748,11.25,18.24,#N/A N/A
1/27/1995,5.735,#N/A N/A,0.145,0,#N/A N/A,#N/A N/A,6,7.613,11.25,17.95,#N/A N/A
1/30/1995,6.35,#N/A N/A,0.505,0,#N/A N/A,#N/A N/A,6.0625,7.638,12.26,18.09,#N/A N/A
1/31/1995,5.75,#N/A N/A,0.75,0,#N/A N/A,#N/A N/A,6.09375,7.581,11.96,18.39,#N/A N/A
2/1/1995,5.375,#N/A N/A,0.17,0,#N/A N/A,#N/A N/A,6.125,7.658,11.73,18.52,#N/A N/A
2/2/1995,5.455,#N/A N/A,0.115,0,#N/A N/A,#N/A N/A,6.125,7.658,11.13,18.54,#N/A N/A
2/3/1995,5.275,#N/A N/A,0.2,0,#N/A N/A,#N/A N/A,6.125,7.497,10.98,18.78,#N/A N/A
2/6/1995,5.335,#N/A N/A,0.115,0,#N/A N/A,#N/A N/A,6.10938,7.533,11.22,18.59,#N/A N/A
2/7/1995,5.335,#N/A N/A,0.08,0,#N/A N/A,#N/A N/A,6.125,7.513,11.17,18.46,#N/A N/A
2/8/1995,5.425,#N/A N/A,0.175,0,#N/A N/A,#N/A N/A,6.125,7.509,11.42,18.3,#N/A N/A
2/9/1995,5.575,#N/A N/A,0.125,0,#N/A N/A,#N/A N/A,6.09375,7.576,11.63,18.24,#N/A N/A
2/10/1995,5.505,#N/A N/A,0.19,0,#N/A N/A,#N/A N/A,6.09375,7.61,11.28,18.46,#N/A N/A
2/13/1995,5.695,#N/A N/A,0.165,0,#N/A N/A,#N/A N/A,6.125,7.599,11.41,18.27,#N/A N/A
2/14/1995,5.845,#N/A N/A,0.165,0,#N/A N/A,#N/A N/A,6.125,7.489,11.43,18.32,#N/A N/A
2/15/1995,5.965,#N/A N/A,0.09,0,#N/A N/A,#N/A N/A,6.125,7.417,11.52,18.42,#N/A N/A
2/16/1995,6.075,#N/A N/A,0.05,0,#N/A N/A,#N/A N/A,6.125,7.403,11.61,18.59,#N/A N/A
2/17/1995,5.725,#N/A N/A,0.21,0,#N/A N/A,#N/A N/A,6.125,7.421,11.71,18.91,#N/A N/A
2/20/1995,5.565,#N/A N/A,0.21,0,#N/A N/A,#N/A N/A,6.125,7.425,11.71,18.91,#N/A N/A
2/21/1995,5.605,#N/A N/A,0.225,0,#N/A N/A,#N/A N/A,6.125,7.443,12.05,18.86,#N/A N/A
2/22/1995,5.845,#N/A N/A,0.23,0,#N/A N/A,#N/A N/A,6.11719,7.33,11.39,18.63,#N/A N/A
2/23/1995,5.685,#N/A N/A,0.08,0,#N/A N/A,#N/A N/A,6.0625,7.327,11.15,18.43,#N/A N/A
2/24/1995,5.875,#N/A N/A,0.2,0,#N/A N/A,#N/A N/A,6.08594,7.307,10.84,18.69,#N/A N/A
2/27/1995,5.945,#N/A N/A,0.11,0,#N/A N/A,#N/A N/A,6.125,7.214,12.51,18.66,#N/A N/A
2/28/1995,5.975,#N/A N/A,0.07,0,#N/A N/A,#N/A N/A,6.125,7.201,11.75,18.49,#N/A N/A
3/1/1995,5.945,#N/A N/A,0.04,0,#N/A N/A,#N/A N/A,6.125,7.223,11.65,18.32,#N/A N/A
3/2/1995,6.025,#N/A N/A,0.145,0,#N/A N/A,#N/A N/A,6.125,7.287,12.02,18.35,#N/A N/A
3/3/1995,6.305,#N/A N/A,0.375,0,#N/A N/A,#N/A N/A,6.125,7.342,11.45,18.63,#N/A N/A
3/6/1995,6.555,#N/A N/A,0.6,0,#N/A N/A,#N/A N/A,6.125,7.413,12.17,18.59,#N/A N/A
3/7/1995,6.785,#N/A N/A,0.09,0,#N/A N/A,#N/A N/A,6.125,7.429,14.22,18.63,#N/A N/A
3/8/1995,6.995,#N/A N/A,0.305,0,#N/A N/A,#N/A N/A,6.125,7.337,13.72,18.33,#N/A N/A
3/9/1995,7.45,#N/A N/A,0.45,0,#N/A N/A,#N/A N/A,6.125,7.273,13.36,18.02,#N/A N/A
3/10/1995,6.3,#N/A N/A,0.65,0,#N/A N/A,#N/A N/A,6.125,7.22,12.38,17.91,#N/A N/A
3/13/1995,6.485,#N/A N/A,0.175,0,#N/A N/A,#N/A N/A,6.125,7.178,12.15,18.19,#N/A N/A
3/14/1995,6.635,#N/A N/A,0.225,0,#N/A N/A,#N/A N/A,6.125,7.105,12.1,17.94,#N/A N/A
3/15/1995,6.95,#N/A N/A,0.61,0,#N/A N/A,#N/A N/A,6.125,7.086,12.42,18.11,#N/A N/A
3/16/1995,7.15,#N/A N/A,0.42,0,#N/A N/A,#N/A N/A,6.125,7.094,11.95,18.16,#N/A N/A
3/17/1995,6.95,#N/A N/A,0.52,0,#N/A N/A,#N/A N/A,6.125,7.107,11.8,18.26,#N/A N/A
3/20/1995,7.05,#N/A N/A,0.27,0,90.5,#N/A N/A,6.125,7.12,11.34,18.56,#N/A N/A
3/21/1995,7.05,#N/A N/A,0,0,90.5,#N/A N/A,6.125,7.181,11.53,18.43,#N/A N/A
3/22/1995,7.13,#N/A N/A,0.18,0,88.465,#N/A N/A,6.125,7.192,11.29,18.96,#N/A N/A
3/23/1995,6.9,#N/A N/A,0.38,0,88.465,#N/A N/A,6.125,7.183,11.43,18.92,#N/A N/A
3/24/1995,6.815,#N/A N/A,0.075,0,88.465,#N/A N/A,6.125,7.078,11.19,18.78,#N/A N/A
3/27/1995,6.735,#N/A N/A,0.055,0,88.465,#N/A N/A,6.125,7.047,11.83,19.07,#N/A N/A
3/28/1995,6.805,#N/A N/A,0.125,0,88.465,#N/A N/A,6.125,7.137,11.33,19.05,#N/A N/A
3/29/1995,6.795,#N/A N/A,0.03,0,88.6,#N/A N/A,6.125,7.13,12.51,19.22,#N/A N/A
3/30/1995,6.675,#N/A N/A,0.09,0,88.6,#N/A N/A,6.125,7.161,12.62,19.15,#N/A N/A
3/31/1995,6.755,#N/A N/A,0.07,0,88.6,#N/A N/A,6.125,7.196,13.37,19.17,#N/A N/A
4/3/1995,6.765,#N/A N/A,0.04,0,88.6,#N/A N/A,6.1875,7.13,13.5,19.03,#N/A N/A
4/4/1995,6.525,#N/A N/A,0.13,0,88.6,#N/A N/A,6.1875,7.125,12.62,19.18,#N/A N/A
4/5/1995,6.435,#N/A N/A,0.03,0,88.6944,#N/A N/A,6.125,7.101,12.96,19.56,#N/A N/A
4/6/1995,6.345,#N/A N/A,0.1,0,88.6944,#N/A N/A,6.125,7.066,12.81,19.77,#N/A N/A
4/7/1995,6.315,#N/A N/A,0.06,0,88.6944,#N/A N/A,6.125,7.103,12.85,19.67,#N/A N/A
4/10/1995,6.255,#N/A N/A,0.13,0,88.6944,#N/A N/A,6.125,7.111,12.79,19.59,#N/A N/A
4/11/1995,6.235,#N/A N/A,0.065,0,88.6944,#N/A N/A,6.125,7.081,12.73,19.88,#N/A N/A
4/12/1995,6.295,#N/A N/A,0.14,0,88.7071,#N/A N/A,6.125,7.05,12.04,19.55,#N/A N/A
4/13/1995,6.295,#N/A N/A,0,0,88.7071,#N/A N/A,6.125,7.017,11.48,19.15,#N/A N/A
4/14/1995,6.295,#N/A N/A,0,0,88.7071,#N/A N/A,6.125,7.017,11.48,19.15,#N/A N/A
4/17/1995,6.235,#N/A N/A,0.04,0,88.7071,#N/A N/A,6.125,7.025,12.33,19.73,#N/A N/A
4/18/1995,6.165,#N/A N/A,0.085,0,88.7071,#N/A N/A,6.125,7.036,12.96,20.05,#N/A N/A
4/19/1995,6.105,#N/A N/A,0.05,0,74.88,#N/A N/A,6.125,7.034,13.09,20.41,#N/A N/A
4/20/1995,6.005,#N/A N/A,0.145,0,74.88,#N/A N/A,6.125,6.999,12.1,20.52,#N/A N/A
4/21/1995,6.055,#N/A N/A,0.075,0,74.88,#N/A N/A,6.0625,6.999,11.86,20.41,#N/A N/A
4/24/1995,5.865,#N/A N/A,0.15,0,74.88,#N/A N/A,6.0625,6.988,11.92,20.12,#N/A N/A
4/25/1995,5.865,#N/A N/A,0.06,0,74.88,#N/A N/A,6.0625,6.99,12.41,20.29,#N/A N/A
4/26/1995,5.795,#N/A N/A,0.06,0,69.595,#N/A N/A,6.0625,7.009,12.28,20.15,#N/A N/A
4/27/1995,5.895,#N/A N/A,0.465,0,69.595,#N/A N/A,6.0625,7.04,11.93,20.43,#N/A N/A
4/28/1995,5.925,#N/A N/A,0.135,0,69.595,#N/A N/A,6.0625,7.055,11.75,20.38,#N/A N/A
5/1/1995,5.925,#N/A N/A,0,0,69.595,#N/A N/A,6.0625,7.063,12.14,20.5,#N/A N/A
5/2/1995,5.84,#N/A N/A,0.125,0,69.595,#N/A N/A,6.0625,7.017,11.88,20.09,#N/A N/A
5/3/1995,5.825,#N/A N/A,0.08,0,62.255,#N/A N/A,6.0625,6.932,11.69,19.89,#N/A N/A
5/4/1995,5.835,#N/A N/A,0.08,0,62.255,#N/A N/A,6.0625,6.859,12.64,20.29,#N/A N/A
5/5/1995,5.835,#N/A N/A,0,0,62.255,#N/A N/A,6.0625,6.681,12.06,20.33,#N/A N/A
5/8/1995,5.815,#N/A N/A,0.04,0,62.255,#N/A N/A,6.0625,6.693,12.22,20.29,#N/A N/A
5/9/1995,5.875,#N/A N/A,0.095,0,62.255,#N/A N/A,6.0625,6.596,12.75,19.61,#N/A N/A
5/10/1995,5.895,#N/A N/A,0.09,0,58.345,#N/A N/A,6.0625,6.672,13.08,19.75,#N/A N/A
5/11/1995,5.905,#N/A N/A,0.06,0,58.345,#N/A N/A,6.0625,6.675,12.98,19.41,#N/A N/A
5/12/1995,5.925,#N/A N/A,0.035,0,58.345,#N/A N/A,6.0625,6.664,11.84,19.52,#N/A N/A
5/15/1995,5.93,#N/A N/A,0.065,0,58.345,#N/A N/A,6.0625,6.616,12.38,19.9,#N/A N/A
5/16/1995,5.925,#N/A N/A,0.055,0,58.345,#N/A N/A,6.0625,6.543,12.2,20.08,#N/A N/A
5/17/1995,5.89,#N/A N/A,0.105,0,51.59,#N/A N/A,6.0625,6.543,12.36,19.96,#N/A N/A
5/18/1995,5.885,#N/A N/A,0.038,0,51.59,#N/A N/A,6.0625,6.593,13.13,20,#N/A N/A
5/19/1995,5.91,#N/A N/A,0.065,0,51.59,#N/A N/A,6.0625,6.627,12.81,20.06,#N/A N/A
5/22/1995,5.925,#N/A N/A,0.055,0,51.59,#N/A N/A,6.0625,6.629,11.68,19.81,#N/A N/A
5/23/1995,5.975,#N/A N/A,0.05,0,51.59,#N/A N/A,6.0625,6.553,11.55,19.77,#N/A N/A
5/24/1995,6.03,#N/A N/A,0.0505,0,53.745,#N/A N/A,6.0625,6.414,11.26,19.41,#N/A N/A
5/25/1995,6.075,#N/A N/A,0.05,0,53.745,#N/A N/A,6.0625,6.377,11.63,19.26,#N/A N/A
5/26/1995,6.165,#N/A N/A,0.075,0,53.745,#N/A N/A,6.0625,6.394,12.2,18.69,#N/A N/A
5/29/1995,6.165,#N/A N/A,0.025,0,53.745,#N/A N/A,6.0625,6.398,12.2,18.69,#N/A N/A
5/30/1995,6.205,#N/A N/A,0.085,0,53.745,#N/A N/A,6.0625,6.277,12.52,18.78,#N/A N/A
5/31/1995,6.175,#N/A N/A,0.055,0,53.575,#N/A N/A,6.0625,6.284,12.85,18.89,#N/A N/A
6/1/1995,6.175,#N/A N/A,0.055,0,53.575,#N/A N/A,6.0625,6.199,12.21,18.9,#N/A N/A
6/2/1995,6.185,#N/A N/A,0.04,0,53.575,#N/A N/A,6.05469,6.097,12.98,19.14,#N/A N/A
6/5/1995,6.11,#N/A N/A,0.07,0,53.575,#N/A N/A,6,6.074,13.45,19.25,#N/A N/A
6/6/1995,6.085,#N/A N/A,0.03,0,53.575,#N/A N/A,6.00781,6.088,13,19.06,#N/A N/A
6/7/1995,6.175,#N/A N/A,0.0505,0,49.025,#N/A N/A,6.00781,6.186,12.84,19.13,#N/A N/A
6/8/1995,6.205,#N/A N/A,0.065,0,49.025,#N/A N/A,6.0625,6.264,12.89,18.91,#N/A N/A
6/9/1995,6.255,#N/A N/A,0.1,0,49.025,#N/A N/A,6.0625,6.394,12.76,18.8,#N/A N/A
6/12/1995,6.185,#N/A N/A,0.1041,0,49.025,#N/A N/A,6.07031,6.357,11.91,18.86,#N/A N/A
6/13/1995,6.175,#N/A N/A,0.0305,0,49.025,#N/A N/A,6.0625,6.117,11.29,18.91,#N/A N/A
6/14/1995,6.195,#N/A N/A,0.04,0,47,#N/A N/A,6.0625,6.152,11.29,19.05,#N/A N/A
6/15/1995,6.17,#N/A N/A,0.055,0,47,#N/A N/A,6.0625,6.177,11.23,18.94,#N/A N/A
6/16/1995,6.19,#N/A N/A,0.06,0,47,#N/A N/A,6.0625,6.196,10.75,18.84,#N/A N/A
6/19/1995,6.185,#N/A N/A,0.052,0,47,#N/A N/A,6.0625,6.137,11.21,18.22,#N/A N/A
6/20/1995,6.25,#N/A N/A,0.09,0,47,#N/A N/A,6.0625,6.162,11.16,18.01,#N/A N/A
6/21/1995,6.27,#N/A N/A,0.025,0,44.155,#N/A N/A,6.0625,6.116,11.32,17.46,#N/A N/A
6/22/1995,6.22,#N/A N/A,0.045,0,44.155,#N/A N/A,6.0625,6.022,11.44,17.5,#N/A N/A
6/23/1995,6.24,#N/A N/A,0.03,0,44.155,#N/A N/A,6.0625,6.049,11.12,17.49,#N/A N/A
6/26/1995,6.25,#N/A N/A,0.0575,0,44.155,#N/A N/A,6.0625,6.115,11.8,17.64,#N/A N/A
6/27/1995,6.27,#N/A N/A,0.04,0,44.155,#N/A N/A,6.0625,6.142,12.37,17.77,#N/A N/A
6/28/1995,6.265,#N/A N/A,0.035,0,44.185,#N/A N/A,6.11719,6.084,11.74,17.97,#N/A N/A
6/29/1995,6.255,#N/A N/A,0.02,0,44.185,#N/A N/A,6.06641,6.246,11.59,17.56,#N/A N/A
6/30/1995,6.24,#N/A N/A,0.0275,0,44.185,#N/A N/A,6.125,6.203,11.38,17.4,#N/A N/A
7/3/1995,6.23,#N/A N/A,0.035,0,44.185,#N/A N/A,6.125,6.209,11.57,17.4,#N/A N/A
7/4/1995,6.255,#N/A N/A,0.045,0,44.185,#N/A N/A,6.125,6.211,11.57,17.4,#N/A N/A
7/5/1995,6.25,#N/A N/A,0.0415,0,45.1,#N/A N/A,6.0625,6.182,12.1,17.18,#N/A N/A
7/6/1995,6.22,#N/A N/A,0.04,0,45.1,#N/A N/A,6.0625,6.033,11.52,17.37,#N/A N/A
7/7/1995,6.15,#N/A N/A,0.025,0,45.1,#N/A N/A,5.875,6.045,11.77,17.14,#N/A N/A
7/10/1995,6.09,#N/A N/A,0.06,0,45.1,#N/A N/A,5.87891,6.041,12.19,17.34,#N/A N/A
7/11/1995,6.11,#N/A N/A,0.025,0,45.1,#N/A N/A,5.90625,6.116,12.25,17.32,#N/A N/A
7/12/1995,6.09,#N/A N/A,0.035,0,42.77,#N/A N/A,5.87891,6.089,12.31,17.49,#N/A N/A
7/13/1995,6.015,#N/A N/A,0.05,0,42.77,#N/A N/A,5.875,6.086,12.56,17.25,#N/A N/A
7/14/1995,6.011,#N/A N/A,0.0575,0,42.77,#N/A N/A,5.875,6.158,12.08,17.32,#N/A N/A
7/17/1995,6.005,#N/A N/A,0.03,0,42.77,#N/A N/A,5.875,6.221,12.26,17.2,#N/A N/A
7/18/1995,6.05,#N/A N/A,0.06,0,42.77,#N/A N/A,5.875,6.298,12.68,17.35,#N/A N/A
7/19/1995,6.035,#N/A N/A,0.085,0,39.945,#N/A N/A,5.875,6.405,13.49,17.33,#N/A N/A
7/20/1995,6.135,#N/A N/A,0.1,0,39.945,#N/A N/A,5.875,6.409,12.78,17.01,#N/A N/A
7/21/1995,6.105,#N/A N/A,0.02,0,39.945,#N/A N/A,5.875,6.529,12.37,16.79,#N/A N/A
7/24/1995,6.14,#N/A N/A,0.055,0,39.945,#N/A N/A,5.92188,6.444,12.55,16.88,#N/A N/A
7/25/1995,6.12,#N/A N/A,0.05,0,39.945,#N/A N/A,5.88672,6.403,12.77,16.93,#N/A N/A
7/26/1995,6.11,#N/A N/A,0.035,0,37.5112,#N/A N/A,5.875,6.461,13.18,17.5,#N/A N/A
7/27/1995,6.1,#N/A N/A,0.01,0,37.5112,#N/A N/A,5.875,6.422,13.18,17.49,#N/A N/A
7/28/1995,6.115,#N/A N/A,0.0175,0,37.5112,#N/A N/A,5.875,6.472,13.18,17.43,#N/A N/A
7/31/1995,6.115,#N/A N/A,0.005,0,37.5112,#N/A N/A,5.875,6.426,13.49,17.56,#N/A N/A
8/1/1995,6.14,#N/A N/A,0.015,0,37.5112,#N/A N/A,5.875,6.472,13.56,17.7,#N/A N/A
8/2/1995,6.12,#N/A N/A,0.01,0,37.675,#N/A N/A,5.875,6.433,13.66,17.78,#N/A N/A
8/3/1995,6.14,#N/A N/A,0.025,0,37.675,#N/A N/A,5.875,6.518,13.78,17.72,#N/A N/A
8/4/1995,6.145,#N/A N/A,0.04,0,37.675,#N/A N/A,5.875,6.489,13.21,17.71,#N/A N/A
8/7/1995,6.1575,#N/A N/A,0.0275,0,37.675,#N/A N/A,5.875,6.461,13.1,17.65,#N/A N/A
8/8/1995,6.145,#N/A N/A,0.02,0,37.675,#N/A N/A,5.875,6.459,13.06,17.79,#N/A N/A
8/9/1995,6.145,#N/A N/A,0.015,0,37.5375,#N/A N/A,5.875,6.476,12.75,17.78,#N/A N/A
8/10/1995,6.15,#N/A N/A,0.005,0,37.5375,#N/A N/A,5.875,6.504,13,17.89,#N/A N/A
8/11/1995,6.15,#N/A N/A,0.02,0,37.5375,#N/A N/A,5.875,6.612,12.9,17.86,#N/A N/A
8/14/1995,6.145,#N/A N/A,0.015,0,37.5375,#N/A N/A,5.875,6.577,13.24,17.48,#N/A N/A
8/15/1995,6.155,#N/A N/A,0.015,0,37.5375,#N/A N/A,5.88281,6.552,12.35,17.47,#N/A N/A
8/16/1995,6.175,#N/A N/A,0.01,0,36.655,#N/A N/A,5.9375,6.539,12.45,17.55,#N/A N/A
8/17/1995,6.22,#N/A N/A,0.12,0,36.655,#N/A N/A,5.9375,6.564,12.13,17.66,#N/A N/A
8/18/1995,6.235,#N/A N/A,0.025,0,36.655,#N/A N/A,5.9375,6.556,12.03,17.87,#N/A N/A
8/21/1995,6.206,#N/A N/A,0.028,0,36.655,#N/A N/A,5.9375,6.528,13.42,18.25,#N/A N/A
8/22/1995,6.27,#N/A N/A,0.08,0,36.655,#N/A N/A,5.9375,6.553,12.6,18.54,#N/A N/A
8/23/1995,6.365,#N/A N/A,0.095,0,38.614,#N/A N/A,5.9375,6.579,13.17,18,#N/A N/A
8/24/1995,6.305,#N/A N/A,0.045,0,38.614,#N/A N/A,5.9375,6.463,12.94,17.86,#N/A N/A
8/25/1995,6.32,#N/A N/A,0.015,0,38.614,#N/A N/A,5.875,6.352,12.33,17.86,#N/A N/A
8/28/1995,6.325,#N/A N/A,0.009,0,38.614,#N/A N/A,5.875,6.339,12.48,17.82,#N/A N/A
8/29/1995,6.2975,#N/A N/A,0.0125,0,38.614,#N/A N/A,5.875,6.356,12.65,17.82,#N/A N/A
8/30/1995,6.275,#N/A N/A,0.03,0,36.1005,#N/A N/A,5.875,6.33,12.03,17.79,#N/A N/A
8/31/1995,6.265,#N/A N/A,0.025,0,36.1005,#N/A N/A,5.875,6.284,11.52,17.84,#N/A N/A
9/1/1995,6.265,#N/A N/A,0,0,36.1005,#N/A N/A,5.875,6.231,11.29,18.04,#N/A N/A
9/4/1995,6.25,#N/A N/A,0.01,0,36.1005,#N/A N/A,5.875,6.226,11.29,18.04,#N/A N/A
9/5/1995,6.24,#N/A N/A,0.01,0,36.1005,#N/A N/A,5.875,6.18,11.65,18.58,#N/A N/A
9/6/1995,6.26,#N/A N/A,0.01,0,35.275,#N/A N/A,5.875,6.184,11.65,18.36,#N/A N/A
9/7/1995,6.26,#N/A N/A,0.01,0,35.275,#N/A N/A,5.875,6.222,11.85,18.27,#N/A N/A
9/8/1995,6.29,#N/A N/A,0.0475,0,35.275,#N/A N/A,5.875,6.222,11.16,18.44,#N/A N/A
9/11/1995,6.29,#N/A N/A,0.005,0,35.275,#N/A N/A,5.875,6.224,11.51,18.47,#N/A N/A
9/12/1995,6.285,#N/A N/A,0.0125,0,35.275,#N/A N/A,5.875,6.156,11.46,18.64,#N/A N/A
9/13/1995,6.275,#N/A N/A,0.015,0,34.395,#N/A N/A,5.875,6.181,11.35,18.54,#N/A N/A
9/14/1995,6.28,#N/A N/A,0.0025,0,34.395,#N/A N/A,5.875,6.098,11.1,18.85,#N/A N/A
9/15/1995,6.28,#N/A N/A,0.009,0,34.395,#N/A N/A,5.8125,6.129,11.58,18.92,#N/A N/A
9/18/1995,6.29,#N/A N/A,0.0225,0,34.395,#N/A N/A,5.8125,6.177,12.34,18.93,#N/A N/A
9/19/1995,6.3,#N/A N/A,0.005,0,34.395,#N/A N/A,5.8125,6.139,12.67,18.95,#N/A N/A
9/20/1995,6.315,#N/A N/A,0.0175,0,36.15,#N/A N/A,5.8125,6.108,12.35,18.69,#N/A N/A
